Welcome at last, though once so drear. 	b
Thus, at least, its mouldering corpse will nourish 	b
Shall our feet forget the way ? 	b
Vainly would man divine or tell. 	b
STRONG I stand, though I have borne 	b
Look how in sable gloom 	b
A darker wave. 	b
Glows o'er the graves of Elrington, 	b
It was about the middle night 	b
So their fond hearts were free, 	b
The shallow wrecks of memories 	b
Looks down on the descending sun ; 	b
Thou art my intimate delight, 	b
Deep secrets of His Providence 	b
It pines in cold captivity, 	b
One penance tender tears. 	b
HINDER me by no delay ! 	b
He dared not say me nay the hinges harshly turn. 	b
Yonder they stand and watch the waves 	b
What have I now? The star that brightly 	b
Dry thine eyes, too ; 'tis vain to keep 	b
HOW CLEAR SHE SHINES 	b
Now seems as nothing in the single cloud 	b
That laid my best affections low, 	b
That thou wouldst call to mind. 	b
And yet, a king, though Prudence well 	b
My horse had strayed, I cannot say ; 	b
Zamorna is this nobly done, 	b
But could the day seem dark to me 	b
Those tones were softer than the moan 	b
Has passed from summer's heaven divine, 	b
I ask for nothing further here 	b
From the side of the wintry brae. 	b
I should not be if that were gone 	b
YES, holy be thy resting-place 	b
THROUGH the hours of yesternight 	b
She murmured with a sigh. 	b
And nations round are fearing, 	b
So humbly by her side ; 	b
That set on fire my heart, but froze upon my 	b
An icy glory caught mine eye, 	b
O come away ! The Norman door 	b
And my glad heart bound wilder still. 	b
From his heart's fountain swell, 	b
My hour of rest had fleeted by, 	b
Toss up the window's velvet veil, 	b
What is past can hurt no more ; 	b
To sit within this Norman door, 	b
No : that I feel can never be ; 	b
* Angora's hills have heard their tread, 	b
* Well, thou hast fought for many a year, 	b
Like youth, to my maturer eyes, 	b
She sees us, sister, now ; 	b
And I have sat and watched the trees, 	b
Their glory-haloed crown to wear. 	b
And merry words to whispers die, 	b
Whose forms have troubled me, 	b
The woods and fields and golden flowers 	b
That we must bind thee down and clench thy 	b
Is welcome as a friend ; 	b
Though earth and man were gone, 	b
False and foolish mortal know, 	b
I 've trod a dark and frightful way. 	b
As kindly as the good. 	b
The pure blue heaven with clouds of gold ; 	b
Though not for fear, though not for shame. 	b
Which shapeless figures on each piece 	b
Those eyes shall make my only day, 	b
As long as thou, the solemn night, 	b
My outward sense is gone, my inward essence 	b
And the crags where I wandered of old. 	b
Joins the mad world in all its scorn. 	b
Bore his soul from earth away. 	b
Then why lament that those we love 	b
And wild birds bursting from their songless nest, 	b
But yet it was a glorious sun, 	b
When, if my spirit's sky was full of flashes 	b
What my soul bore, my soul alone 	b
Have studied long their glance and feel 	b
And all my prospect of relief 	b
His heart is stirred through all its strings, 	b
And then a wakening from above ; 	b
As it tossed against the heaven, 	b
